feature,raw_token,pvalue,fdr_bh,odds_ratio,log2_odds_ratio,effect_direction,n_drugs_supporting_token,threshold
rawtok_NON_RECEPTOR_TYROSINE_PROTEIN_KINASE_TYK2,NON-RECEPTOR TYROSINE-PROTEIN KINASE TYK2,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_NUAK_FAMILY_SNF1_LIKE_KINASE_2,NUAK FAMILY SNF1-LIKE KINASE 2,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PARP1,PARP1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PARP2,PARP2,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PARP_1,PARP 1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PARP_1_2_AND_3_INHIBITOR,"PARP 1, 2 AND 3 INHIBITOR",0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PHOSPHATIDYLINOSITOL_3_KINASE_CATALYTIC_SUBUNIT_TYPE_3,PHOSPHATIDYLINOSITOL 3-KINASE CATALYTIC SUBUNIT TYPE 3,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_A,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT ALPHA,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_PHOSPHATE_3_KINASE_C2_DOMAIN_CONTAINING_SUBUNIT_B,PHOSPHATIDYLINOSITOL 4-PHOSPHATE 3-KINASE C2 DOMAIN-CONTAINING SUBUNIT BETA,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_LIVER_TESTIS_ISOFORM,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, LIVER/TESTIS ISOFORM",0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PHOSPHORYLASE_B_KINASE_GAMMA_CATALYTIC_CHAIN_SKELETAL_MUSCLE_HEART_ISOFO,"PHOSPHORYLASE B KINASE GAMMA CATALYTIC CHAIN, SKELETAL MUSCLE/HEART ISOFORM",0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PI3K_CLASS_1,PI3K (CLASS 1),0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PI3_KINASE_CLASS_I_INHIBITOR,PI3-KINASE CLASS I INHIBITOR,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_POLY_ADP_RIBOSE_POLYMERASE_1,POLY [ADP-RIBOSE] POLYMERASE 1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_POLY_ADP_RIBOSE_POLYMERASE_2,POLY [ADP-RIBOSE] POLYMERASE 2,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_1,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_POLY_ADP_RIBOSE_POLYMERASE_TANKYRASE_2,POLY [ADP-RIBOSE] POLYMERASE TANKYRASE-2,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROGESTERONE_RECEPTOR,PROGESTERONE RECEPTOR,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP10,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP10,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP12,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP12,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP14,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP14,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP3,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP3,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_PROTEIN_MONO_ADP_RIBOSYLTRANSFERASE_PARP4,PROTEIN MONO-ADP-RIBOSYLTRANSFERASE PARP4,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_3,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-3,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_RECEPTOR_TYROSINE_PROTEIN_KINASE_ERBB_4,RECEPTOR TYROSINE-PROTEIN KINASE ERBB-4,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_RIBOSOMAL_PROTEIN_S6_KINASE_ALPHA_6,RIBOSOMAL PROTEIN S6 KINASE ALPHA-6,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_RTK_SIGNALING,RTK SIGNALING,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_17A,SERINE/THREONINE-PROTEIN KINASE 17A,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_4,SERINE/THREONINE-PROTEIN KINASE 4,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_1,SERINE/THREONINE-PROTEIN KINASE PIM-1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PIM_3,SERINE/THREONINE-PROTEIN KINASE PIM-3,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_PLK4,SERINE/THREONINE-PROTEIN KINASE PLK4,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_SBK1,SERINE/THREONINE-PROTEIN KINASE SBK1,0.492063492063492,1.0,inf,2.156868848616866,enriched_in_improve,2,0.01
rawtok_BROMODOMAIN_CONTAINING_PROTEIN_4,BROMODOMAIN-CONTAINING PROTEIN 4,0.5742296918767505,1.0,0.3684210526315789,-1.1643868179008823,enriched_in_worsen,3,0.01
rawtok_MU_TYPE_OPIOID_RECEPTOR,MU-TYPE OPIOID RECEPTOR,0.5742296918767505,1.0,0.3684210526315789,-1.1643868179008823,enriched_in_worsen,3,0.01
rawtok_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_ALPHA,PLATELET-DERIVED GROWTH FACTOR RECEPTOR ALPHA,0.5742296918767505,1.0,0.3684210526315789,-1.1643868179008823,enriched_in_worsen,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_FYN,TYROSINE-PROTEIN KINASE FYN,0.5742296918767505,1.0,0.3684210526315789,-1.1643868179008823,enriched_in_worsen,3,0.01
rawtok_ADENOSINE_RECEPTOR_A3,ADENOSINE RECEPTOR A3,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_CYCLIN_DEPENDENT_KINASE_16,CYCLIN-DEPENDENT KINASE 16,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_CYCLIN_DEPENDENT_KINASE_7,CYCLIN-DEPENDENT KINASE 7,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_1,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 1,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_DUAL_SPECIFICITY_TYROSINE_PHOSPHORYLATION_REGULATED_KINASE_1B,DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 1B,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_LEUCINE_RICH_REPEAT_SERINE_THREONINE_PROTEIN_KINASE_2,LEUCINE-RICH REPEAT SERINE/THREONINE-PROTEIN KINASE 2,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_MUSCARINIC_ACETYLCHOLINE_RECEPTOR_M2,MUSCARINIC ACETYLCHOLINE RECEPTOR M2,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_RECEPTOR_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_2,RECEPTOR-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_10,SERINE/THREONINE-PROTEIN KINASE 10,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_B_RAF,SERINE/THREONINE-PROTEIN KINASE B-RAF,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_STE20_LIKE_SERINE_THREONINE_PROTEIN_KINASE,STE20-LIKE SERINE/THREONINE-PROTEIN KINASE,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_TYROSINE_PROTEIN_KINASE_ABL1,TYROSINE-PROTEIN KINASE ABL1,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_TYROSINE_PROTEIN_KINASE_BLK,TYROSINE-PROTEIN KINASE BLK,0.6129360835243187,1.0,2.6470588235294117,1.0473057147783569,enriched_in_improve,4,0.01
rawtok_RECEPTOR_TYPE_TYROSINE_PROTEIN_KINASE_FLT3,RECEPTOR-TYPE TYROSINE-PROTEIN KINASE FLT3,0.6722442642746249,1.0,1.75,0.6615837823240687,enriched_in_improve,6,0.01
rawtok_SODIUM_DEPENDENT_DOPAMINE_TRANSPORTER,SODIUM-DEPENDENT DOPAMINE TRANSPORTER,0.6722442642746249,1.0,1.75,0.6615837823240687,enriched_in_improve,6,0.01
rawtok_EPIDERMAL_GROWTH_FACTOR_RECEPTOR,EPIDERMAL GROWTH FACTOR RECEPTOR,1.0,1.0,1.0,-0.020833503417165656,enriched_in_worsen,9,0.01
rawtok_CYTOCHROME_P450_3A4,CYTOCHROME P450 3A4,1.0,1.0,0.7647058823529411,-0.37439551478149785,enriched_in_worsen,6,0.01
rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_RECEPTOR_RET,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE RECEPTOR RET,1.0,1.0,0.7647058823529411,-0.37439551478149785,enriched_in_worsen,6,0.01
rawtok_HISTONE_DEACETYLASE_6,HISTONE DEACETYLASE 6,1.0,1.0,1.2352941176470589,0.21412480535284734,enriched_in_improve,5,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_9,MITOGEN-ACTIVATED PROTEIN KINASE 9,1.0,1.0,1.2352941176470589,0.21412480535284734,enriched_in_improve,5,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_5,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 5,1.0,1.0,1.2352941176470589,0.21412480535284734,enriched_in_improve,5,0.01
rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_2,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 2,1.0,1.0,1.2352941176470589,0.21412480535284734,enriched_in_improve,5,0.01
rawtok_3_5_CYCLIC_AMP_PHOSPHODIESTERASE_4D,"3',5'-CYCLIC-AMP PHOSPHODIESTERASE 4D",1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_DNA_REPLICATION,DNA REPLICATION,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_TTK,DUAL SPECIFICITY PROTEIN KINASE TTK,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_GENOME_INTEGRITY,GENOME INTEGRITY,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_LEUKOCYTE_TYROSINE_KINASE_RECEPTOR,LEUKOCYTE TYROSINE KINASE RECEPTOR,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_8,MITOGEN-ACTIVATED PROTEIN KINASE 8,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_4,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 4,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_ALPHA_I,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT ALPHA ISOFORM",1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_BETA_IS,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT BETA ISOFORM",1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_PROTO_ONCOGENE_TYROSINE_PROTEIN_KINASE_SRC,PROTO-ONCOGENE TYROSINE-PROTEIN KINASE SRC,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_D2,SERINE/THREONINE-PROTEIN KINASE D2,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_SODIUM_DEPENDENT_NORADRENALINE_TRANSPORTER,SODIUM-DEPENDENT NORADRENALINE TRANSPORTER,1.0,1.0,0.7777777777777778,-0.3514723705013777,enriched_in_worsen,4,0.01
rawtok_ACTIVATED_CDC42_KINASE_1,ACTIVATED CDC42 KINASE 1,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_AP2_ASSOCIATED_PROTEIN_KINASE_1,AP2-ASSOCIATED PROTEIN KINASE 1,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_ATP_DEPENDENT_TRANSLOCASE_ABCB1,ATP-DEPENDENT TRANSLOCASE ABCB1,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_AURORA_KINASE_B,AURORA KINASE B,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_BROAD_SUBSTRATE_SPECIFICITY_ATP_BINDING_CASSETTE_TRANSPORTER_ABCG2,BROAD SUBSTRATE SPECIFICITY ATP-BINDING CASSETTE TRANSPORTER ABCG2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_CASEIN_KINASE_II_SUBUNIT_ALPHA__2,CASEIN KINASE II SUBUNIT ALPHA',1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_CITRON_RHO_INTERACTING_KINASE,CITRON RHO-INTERACTING KINASE,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_CYTOCHROME_P450_1A2,CYTOCHROME P450 1A2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_CYTOCHROME_P450_2C9,CYTOCHROME P450 2C9,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_DEATH_ASSOCIATED_PROTEIN_KINASE_3,DEATH-ASSOCIATED PROTEIN KINASE 3,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_DNA_DEPENDENT_PROTEIN_KINASE_CATALYTIC_SUBUNIT,DNA-DEPENDENT PROTEIN KINASE CATALYTIC SUBUNIT,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_DUAL_SPECIFICITY_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_2,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_CLK4,DUAL SPECIFICITY PROTEIN KINASE CLK4,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_DUAL_SPECIFICITY_TYROSINE_PHOSPHORYLATION_REGULATED_KINASE_1A,DUAL SPECIFICITY TYROSINE-PHOSPHORYLATION-REGULATED KINASE 1A,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_EPHRIN_TYPE_A_RECEPTOR_6,EPHRIN TYPE-A RECEPTOR 6,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_HIGH_AFFINITY_NERVE_GROWTH_FACTOR_RECEPTOR,HIGH AFFINITY NERVE GROWTH FACTOR RECEPTOR,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MACROPHAGE_COLONY_STIMULATING_FACTOR_1_RECEPTOR,MACROPHAGE COLONY-STIMULATING FACTOR 1 RECEPTOR,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MAP_KINASE_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_1,MAP KINASE-INTERACTING SERINE/THREONINE-PROTEIN KINASE 1,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MAP_KINASE_INTERACTING_SERINE_THREONINE_PROTEIN_KINASE_2,MAP KINASE-INTERACTING SERINE/THREONINE-PROTEIN KINASE 2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MAST_STEM_CELL_GROWTH_FACTOR_RECEPTOR_KIT,MAST/STEM CELL GROWTH FACTOR RECEPTOR KIT,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MISSHAPEN_LIKE_KINASE_1,MISSHAPEN-LIKE KINASE 1,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_14,MITOGEN-ACTIVATED PROTEIN KINASE 14,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MITOGEN_ACTIVATED_PROTEIN_KINASE_KINASE_KINASE_KINASE_2,MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE KINASE 2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_MTOR_SIGNALING,MTOR SIGNALING,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_NUCLEAR_RECEPTOR_SUBFAMILY_1_GROUP_I_MEMBER_2,NUCLEAR RECEPTOR SUBFAMILY 1 GROUP I MEMBER 2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_DELTA_I,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT DELTA ISOFORM",1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_3_KINASE_CATALYTIC_SUBUNIT_GAMMA_I,"PHOSPHATIDYLINOSITOL 4,5-BISPHOSPHATE 3-KINASE CATALYTIC SUBUNIT GAMMA ISOFORM",1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_PI3K,PI3K,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_16,SERINE/THREONINE-PROTEIN KINASE 16,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_SERINE_THREONINE_PROTEIN_KINASE_MTOR,SERINE/THREONINE-PROTEIN KINASE MTOR,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TRAF2_AND_NCK_INTERACTING_PROTEIN_KINASE,TRAF2 AND NCK-INTERACTING PROTEIN KINASE,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_ABL2,TYROSINE-PROTEIN KINASE ABL2,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_FGR,TYROSINE-PROTEIN KINASE FGR,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_FRK,TYROSINE-PROTEIN KINASE FRK,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_HCK,TYROSINE-PROTEIN KINASE HCK,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_JAK3,TYROSINE-PROTEIN KINASE JAK3,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_TYROSINE_PROTEIN_KINASE_LYN,TYROSINE-PROTEIN KINASE LYN,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_3,VASCULAR ENDOTHELIAL GROWTH FACTOR RECEPTOR 3,1.0,1.0,1.6666666666666667,0.4817085389241315,enriched_in_improve,3,0.01
rawtok_5_HYDROXYTRYPTAMINE_RECEPTOR_2B,5-HYDROXYTRYPTAMINE RECEPTOR 2B,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_ALK_TYROSINE_KINASE_RECEPTOR,ALK TYROSINE KINASE RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_ALPHA_2A_ADRENERGIC_RECEPTOR,ALPHA-2A ADRENERGIC RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_ANGIOPOIETIN_1_RECEPTOR,ANGIOPOIETIN-1 RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_ANKYRIN_REPEAT_AND_PROTEIN_KINASE_DOMAIN_CONTAINING_PROTEIN_1,ANKYRIN REPEAT AND PROTEIN KINASE DOMAIN-CONTAINING PROTEIN 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_AURORA_KINASE_A,AURORA KINASE A,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_BCL2,BCL2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_BMP_2_INDUCIBLE_PROTEIN_KINASE,BMP-2-INDUCIBLE PROTEIN KINASE,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_BRD4,BRD4,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_DELTA,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT DELTA,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_CALCIUM_CALMODULIN_DEPENDENT_PROTEIN_KINASE_TYPE_II_SUBUNIT_GAMMA,CALCIUM/CALMODULIN-DEPENDENT PROTEIN KINASE TYPE II SUBUNIT GAMMA,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_CELL_CYCLE,CELL CYCLE,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_CHROMATIN_OTHER,CHROMATIN OTHER,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_CYCLIN_DEPENDENT_KINASE_1,CYCLIN-DEPENDENT KINASE 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_DELTA_TYPE_OPIOID_RECEPTOR,DELTA-TYPE OPIOID RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_DISCOIDIN_DOMAIN_CONTAINING_RECEPTOR_2,DISCOIDIN DOMAIN-CONTAINING RECEPTOR 2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_CLK1,DUAL SPECIFICITY PROTEIN KINASE CLK1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_DUAL_SPECIFICITY_PROTEIN_KINASE_CLK2,DUAL SPECIFICITY PROTEIN KINASE CLK2,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_D_3_DOPAMINE_RECEPTOR,D(3) DOPAMINE RECEPTOR,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPHRIN_TYPE_A_RECEPTOR_1,EPHRIN TYPE-A RECEPTOR 1,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPHRIN_TYPE_A_RECEPTOR_3,EPHRIN TYPE-A RECEPTOR 3,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPHRIN_TYPE_A_RECEPTOR_5,EPHRIN TYPE-A RECEPTOR 5,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
rawtok_EPHRIN_TYPE_A_RECEPTOR_8,EPHRIN TYPE-A RECEPTOR 8,1.0,1.0,0.7894736842105263,-0.33120590847537323,enriched_in_worsen,2,0.01
