drug,n_rows,Y_mean,Y_std,Y_iqr,Y_median,AUC_mean,AUC_std,curve_RMSE_mean,curve_RMSE_std,Z_SCORE_mean,Z_SCORE_std,Z_SCORE_abs_mean,TCGA_entropy
RO-10-5824,260,5.366661275254808,4.9602008038721594,9.341931157956303,7.70003657273031,1.1618305157614288,0.15376054912525153,,,,,,
FERB-033,248,2.919198049995286e+66,1.7270208566440934e+67,220.2808356136763,13.124063030067,0.9325515501552349,0.1393922652722194,,,,,,
GW-441756,261,704394131592.2769,3016654480070.298,33.827826432106264,6.32139578846455,1.064745722735759,0.16934014413952025,,,,,,
CMPD-1,285,359676.4469088373,5583643.810710965,0.84491967593246,1.84927655754344,0.8582309657418404,0.11537204406761487,,,,,,
AM-251,280,4.366818939200531,2.1924591572174714,2.33762723296593,4.000696877509576,0.9978860739881315,0.14739770486997095,,,,,,
NSC-23766,243,2585305.327891938,9321416.869803404,17.009655537566744,6.07630129566627,1.0202329764803255,0.14777982858194452,,,,,,
EMD-53998,261,64.9716778968318,204.8550890310645,2.179729754229715,2.33380098626888,1.1654358945838348,0.26407123891106743,,,,,,
AMONAFIDE,281,3.380783743351077,2.2536575000402252,1.7531226990427298,2.80241258728294,1.0773127240323768,0.29397776002521003,,,,,,
ZK-93423,284,2.28727121166869,1.4616000851918036,1.70231783696716,2.15201719536765,0.8868385373212011,0.20456748775694356,,,,,,
VANOXERINE,285,1.6775790532156514,0.7105774944513535,0.655045420831255,1.63681854291955,0.8232739449677813,0.06551459253575553,,,,,,
COMBRETASTATIN-A-4,287,0.28481240620156584,1.1535396926010306,0.11464279279614331,0.058315675337954495,0.5873369085969363,0.23154657982214757,,,,,,
GSK461364,285,0.1871641755513003,0.4675522966963468,0.06593866383016703,0.0903444037183826,0.6732617803648253,0.23531247011212367,,,,,,
BMS-986020,275,6.504177462262461,2.9873315612508367,5.300384340524509,7.6682341370675,1.3662144716131794,0.2657224983997178,,,,,,
FRENTIZOLE,284,1.6110353931602892,1.1339995269072225,1.2379603985521719,1.33620865486851,0.8644370228519339,0.2126388175175902,,,,,,
VLX600,285,0.5628963172734499,0.5248709312653255,0.255496154806218,0.457738440106574,0.8405869616933451,0.2809256024588604,,,,,,
CGM097,258,3005952992411.4976,26717494605851.816,1.1317169098346107,1.11314884388315,1.1720471222265323,0.3264252003393128,,,,,,
BF2.649,276,4.218132392321384,2.956664375800624,3.0417433122532276,3.4873760756779797,1.1829605405629398,0.3153695304422278,,,,,,
TIOTIDINE,276,5.519454302415958,1.5881344738045948,2.1215846691560447,5.7529729717901645,1.0615716105576443,0.2858795119303832,,,,,,
MK-0812,273,7.609766407688378,8.478099772592078,3.6905125432968306,5.88999932627956,1.24534078358212,0.2268097078057938,,,,,,
MK-2461,282,2.4276124082330623,1.6506495613466066,1.43512705516544,1.9970187490422449,1.1229724283514653,0.3495117805407438,,,,,,
ICI-162846,263,4.567266747389569,1.9172297821720996,1.2492044272471405,3.91418848776407,1.480785923670655,0.2808199472601409,,,,,,
IXAZOMIB,290,0.21910313460079547,0.30020171679537055,0.1857132918502143,0.102499918460125,0.5522097714525784,0.13119568854552846,,,,,,
SR-27897,267,6.281504794772445,2.2375468415120707,1.8972964175473317,6.725309316033,1.478599517190995,0.3138267025276074,,,,,,
CB-10-277,261,13.278278056410294,25.954987270656147,5.13225779575299,3.7398583511945,1.2901735065219804,0.2506514689985216,,,,,,
AMG-208,265,6.665978138900768,6.97202196524255,3.021322243429351,6.20603559499543,1.296189782924566,0.2938235087308768,,,,,,
SALVINORIN-A,271,8.664068296339402e+41,7.700792346276486e+42,2.2368946698563894,4.02672011309472,1.1167087458376188,0.2198322845289151,,,,,,
SULMAZOLE,267,4.076338926940763,2.484694935640487,2.317054988228695,3.58738475824025,1.3112993960707058,0.26555171750983836,,,,,,
TORCETRAPIB,257,4.353110576568465,3.089820692149233,1.2615945776528101,4.39084592913944,1.402552908053682,0.22872823640009107,,,,,,
TECASTEMIZOLE,259,151.1425803618226,498.6675544035085,8.07691606775575,8.244071912836384,1.2022473247932681,0.2295611180862999,,,,,,
VINCRISTINE,285,4336239048136.0474,69244184707434.73,0.051657057876067496,0.0149362642219637,0.4904861539126881,0.2820163801785067,,,,,,
UK-383367,273,2.772087358814904,5.7568656067152215,1.2217411384743402,1.54681742481682,0.9888497402558677,0.20337369281796905,,,,,,
TEMOCAPRIL,259,3.70956308779228e+18,2.920912894650127e+19,2.9883283825408586,6.20352484446429,1.069318913173426,0.16822901890798203,,,,,,
CRYSTAL-VIOLET,263,7.778643510881457e+37,1.25667831846132e+39,0.0439233666797327,0.013292406837184,0.41065760245435246,0.13427214032080448,,,,,,
BALAPIRAVIR,279,2.853903754627255,2.365803564276145,2.017508490678193,2.377252762561445,1.0198221477681424,0.24559041831018882,,,,,,
STA-5326,551,5053.338037462354,63670.54605221496,1.053744038041685,0.631026841455014,1.0352912122769793,0.2985861492194367,,,,,,
TETRAHYDROURIDINE,276,4.745357453186507,3.1721122627831786,3.4163697658960377,3.8902963950215197,1.2070981885736294,0.24940161314501788,,,,,,
S-METHYLCYSTEINE,236,15.312522948162139,33.776671455324525,4.995135288016259,0.00058610876649645,1.1079887920625764,0.1653734585771936,,,,,,
TG100-115,254,10.622512358871019,17.163787205504285,11.631712987637307,1.250730098165003,1.1641329636664925,0.1690074385855283,,,,,,
PIBENZIMOL,276,5.003923049021181,2.1882062994186615,3.560194568058565,4.8347803641094345,1.1384943607863427,0.2192862843745424,,,,,,
LAPPACONITE,288,2.1303799534634345,0.8363385421831991,0.7677944121647102,2.07996686727636,0.8578423095940371,0.08267990448506952,,,,,,
PF-05212384,289,0.297511684347302,0.2637894585609907,0.289521703655506,0.192602842525474,0.6259296156431933,0.07207349919830869,,,,,,
SB-2343,289,0.4548383309172989,0.25900698908817904,0.2859775879331185,0.445078302885759,0.6942657657145259,0.06544487058669513,,,,,,
KW-2478,289,1.279796315737464,0.877056991432173,1.000989153604432,1.10223270251415,0.8121101338831077,0.1349810194212076,,,,,,
TAK-901,289,0.7468588819453916,0.881818335981646,0.4956767072106695,0.51808800347751,0.7085072003608631,0.1307825448748381,,,,,,
OXIPEROMIDE,258,2.6024343317862657,3.1420740366140634,2.273270209096495,2.123727215541015,0.8993000722770231,0.13112170040876558,,,,,,
RESATORVID,270,260582809862012.2,1708755756159907.8,1.3429907300517252,1.8551390050267,1.0959886862062045,0.1882784316036835,,,,,,
CPI-1189,281,113142649151.64844,1444508645235.1123,2.44731432398749,3.47536586170641,0.9937585101894445,0.1746102267999422,,,,,,
LY2090314,277,2.0825733461673215,2.021819296928796,2.9529929465523916,1.601581244987555,0.7909662618684606,0.1955940056857377,,,,,,
ETOMOXIR,269,6.855378994391301,5.557970909762681,8.679004451767273,7.02341854953701,1.147466385665479,0.1609029711865836,,,,,,
ABT-737,273,5.077052518668861,4.244901954834162,3.4707215847476602,4.28231529040423,1.0590434591110491,0.18284180401968966,,,,,,
DOLASTATIN-10,278,0.0345554164799362,0.41205242313164087,0.0011882584830332,0.0013977678930642999,0.19422240188155848,0.12584772270269892,,,,,,
IKK-2-INHIBITOR-V,289,1.1886895398104316,0.49812031703344534,0.5483674414219826,1.09583167084656,0.8456073722708376,0.12575000277437373,,,,,,
ERTEBEREL,276,492859.06736238854,5331031.273377079,3.6890728753125597,4.2598856545031,1.078106558250412,0.20293875093762037,,,,,,
AZD8330,284,0.3205500367490049,1.104584490314252,0.1628412411393833,0.0413475273515829,0.5336534002794535,0.21476012753994378,,,,,,
CYTOCHALASIN-B,289,0.7612726351355845,0.5905252152517454,0.7161437472866665,0.629938602080937,0.8334271006716256,0.11636872642043368,,,,,,
SU014813,282,3.2406271933584256,2.143937593493824,2.0661746230791826,2.9236155371174553,0.954980556525788,0.1562887215293171,,,,,,
FLUBENDAZOLE,289,1.0042566138310736,0.7178901944583004,0.6624601261261965,0.8211461178112365,0.785214135697026,0.09256720036890638,,,,,,
CLINDAMYCIN-PHOSPHATE,261,6.227869448126971,3.2063679923404655,4.481955700082819,5.98320460300999,1.0871200964089403,0.16156673780626515,,,,,,
OBIDOXIME,262,8.339310936525509,6.385363485936245,3.256145565934225,7.31643632722317,1.1172208185636787,0.15760875529615462,,,,,,
EFONIDIPINE-MONOETHANOLATE,285,5.394250290431432,4.526842579746915,3.3453207455272946,4.58458858823353,0.9939239184510926,0.15476397837482964,,,,,,
INDIPLON,272,7.036150999556062,4.894895764639784,3.234382147634654,6.573254017406715,1.0217780693410485,0.1338181933409238,,,,,,
CL-218872,265,3002.4043933170396,15261.472812535525,5.040142513488135,7.60407139664001,1.0959676797321873,0.14019131444727664,,,,,,
HYOSCYAMINE,277,56981954.29841148,508483290.1217546,3.535754916319278,3.2887281931193897,0.8722690108185573,0.11048922247489341,,,,,,
PIPERINE,271,39.04200072232172,111.14783759715992,12.24863547813839,7.41399362193789,1.0805704232095825,0.1559917642790799,,,,,,
PF-04457845,283,4.35895019508472,2.4845269664289344,2.2834522062411873,3.7391177702677547,0.9514947047797095,0.11808831192117959,,,,,,
TAGATOSE,255,9.87702580973081,11.321259150142595,9.270730736407602,6.344558682008265,1.1217224683327955,0.1504055930380542,,,,,,
ACESULFAME-POTASSIUM,252,8.288562698636122,12.632988828902464,10.488243762996179,2.7102990619917726,1.1067559095069384,0.1381179158773257,,,,,,
OTS167,289,0.046952009295464524,0.05146816062754865,0.0325032442428256,0.0341157795147324,0.4241792756526165,0.07596616672483704,,,,,,
SB-590885,259,1.543055038754301e+57,1.405790043953499e+58,3.237599379598964,3.59566999513399,1.1618131712046895,0.26529079825030744,,,,,,
SB-505124,274,5.223834600594164,1.9974792681223426,2.6123956863506903,5.572141987417915,1.0054498031471042,0.15533118662688133,,,,,,
RO-9187,266,3.573511352163215,1.9566590861654956,2.4791468908908474,3.644077118803735,0.9219547478765593,0.14922461688047872,,,,,,
ML133,280,3.040658601905844,1.4198701753076028,1.3452114564572772,2.74907819584534,0.8918145144061665,0.09026614569987182,,,,,,
RO-106-9920,282,1.2110117802558473,0.6235233245615711,0.8764276872081399,1.07655214543033,0.774385840030647,0.06963693585009062,,,,,,
VER-49009,275,1.4852117021213211,0.522157444668962,0.637357860643605,1.471721663472535,0.839261494924421,0.10158853821599041,,,,,,
JZL-184,262,4.956078619424415,2.5558796286403243,2.4716574135051648,4.64333903579649,1.135182029702744,0.17968942272723684,,,,,,
SB-216641,273,4.258132592141241,1.644194913650601,2.5587974757461973,4.303069976376395,0.9326086597699437,0.1020336409744444,,,,,,
LDN-212854,282,1.3496896675608403,0.9449054470187169,0.7629528753467386,1.228162997653175,0.783173947268989,0.048460123703870574,,,,,,
P5091,276,6.009049134862643,36.29142446210074,1.7592971868560756,3.0784890751846703,0.9456336283237616,0.1442335592743629,,,,,,
CCT137690,281,0.9591093546155385,1.0918098678280128,0.44738472574556604,0.595476907764261,0.7842717858270781,0.10932843531518122,,,,,,
RS-504393,267,18.046098269901215,168.96524943104646,3.4741955804279354,4.22660874112709,1.0118207706440745,0.170441006038281,,,,,,
MGCD-265,277,4.070902598664196,1.9636700444420747,2.9370278041328097,3.69216403247774,0.9363668351686413,0.13470759422390013,,,,,,
BLEBBISTATIN-(-),257,5.194348306140644,4.494860213452325,4.044886993473891,4.45583498057896,1.2143432090842914,0.179986467359008,,,,,,
REPSOX,280,2.333467483494117,1.7695142330753824,1.966985324273095,1.8881894882804802,0.9717380127972263,0.22102076030101891,,,,,,
PHA-767491,277,3.494507329953454,1.5734840015500968,1.8781475476861003,3.1148410306599,0.9054526369294326,0.10156737164304229,,,,,,
PP-121,282,0.24872366916851282,0.2469545995009155,0.19753401382909497,0.161385607560405,0.5997632734109133,0.07383640280136901,,,,,,
EVP4593,280,0.2183184132837329,0.3566839559719984,0.1382781881101745,0.135127705028787,0.6411982411363648,0.12170824620322107,,,,,,
4-CHLOROPHENYLGUANIDINE,253,7.022481901066096,5.036205793906468,5.699016960017907,7.15664942425287,1.1818151326618689,0.17663175319279167,,,,,,
LB42708,281,0.8181184855023749,0.7716697165327008,0.6905193108868181,0.605591642229741,0.742344918423857,0.11329213936982872,,,,,,
ANISOMYCIN,282,0.6295304376845683,0.5136898386623094,0.35986630553022797,0.486935312957917,0.697541022042147,0.07207471751301078,,,,,,
TG-100713,272,3043572581.643465,44315085615.78945,2.1060981362045004,2.523510712413835,0.9080774457851684,0.11684032803786805,,,,,,
ETP-46464,282,1.6858173377826364,1.01115141233712,1.0333129480491752,1.60283627167823,0.8239297207886076,0.07865064479025013,,,,,,
VU0364770,274,345005.79517621745,4266850.7515274,1.44403456757736,1.65133265759372,0.9026057188169647,0.12691851852678165,,,,,,
NOCODAZOLE,282,0.35200169984103435,0.24811656468653026,0.24703591366331504,0.316188155373353,0.68308075409316,0.10215598847827481,,,,,,
GTP-14564,262,97.22734017540188,563.0919808911145,6.29763802016379,2.0625609093708,1.0396141172382394,0.19569692994993615,,,,,,
TORIN-1,282,0.25012919477363543,0.22016912697597749,0.174286587712737,0.176694420724327,0.6199216262518875,0.07468944318952239,,,,,,
TYRPHOSTIN-AG-1296,276,2.1742057139142834,7.3815649894766135,0.3824837313323399,1.34441854194094,0.8826117936060899,0.11894392503793932,,,,,,
PJ-34,266,26579.685798908897,212594.016112409,3.974440277029492,3.725797274638065,1.093824356516527,0.18848289364818646,,,,,,
TYRPHOSTIN-A9,282,1.5962126208043426,0.9109057080050584,1.0131340189887181,1.441964221729275,0.8372047327917977,0.09633563897015092,,,,,,
IKK-16,280,4.267656572129708,1.8395872533970645,2.5337871936321745,4.141336465196435,0.9126048004034762,0.06480686364415646,,,,,,
MEK1-2-INHIBITOR,266,4.94124229598915e+36,6.131920429899189e+37,3.8632514772327697,3.87951023739537,0.8744867228731041,0.13774120654548155,,,,,,
8-HYDROXY-PIPAT,276,15.427149308524026,162.5406227987794,2.8714805521155697,3.57656078569211,0.9728947008430607,0.168330866784712,,,,,,
M-344,282,0.7399104370628613,0.5154787121911795,0.5263360753362891,0.617789780840553,0.7077954661297046,0.07679342669889798,,,,,,
RS-17053,269,6.848727290982196e+19,1.0936540451208647e+21,2.2491588519450207,3.86906434262842,0.9089004487414566,0.05992111937573882,,,,,,
WP1130,282,0.5649210577925498,0.45786361492776906,0.16326186088632955,0.4755931760651355,0.695120892480006,0.05862625289995893,,,,,,
CD-437,282,0.6310450634993993,0.41749250291846807,0.307815824222353,0.567642343759061,0.7137908149671834,0.08091716777797613,,,,,,
SB-431542,275,23699.749003854708,368655.88039066485,0.9811973955164401,1.543062549597205,0.8198188286006267,0.10126291193670398,,,,,,
PTC-209,274,2.4302928832978488,1.4457530690595268,1.385252917662705,2.2173291157297,0.9570163567785437,0.19568896818038162,,,,,,
LY364947,241,7.185425702506447,2.4855379801267854,3.3403978394196994,8.1777428867667,1.4005077351872903,0.22649959447758103,,,,,,
JK-184,279,0.2069615133937338,0.36377352736865043,0.10371357134931561,0.103889777093564,0.5797070536606634,0.10538183211834196,,,,,,
PPT,266,4.55706095203573,1.662404738643236,2.780111892210298,4.681098249156021,0.9907072383482644,0.18779452146712688,,,,,,
CGP-52411,272,1.7333851409036203,1.6235608547027378,0.8668995941292099,1.49566009451627,0.8872102037390034,0.1818509238027002,,,,,,
PQ-401,258,5.486842749600781,2.3174552549326637,3.0063054076034645,5.430070080216661,1.230552561124249,0.27801280603778306,,,,,,
GW-788388,247,9.26156185630432,5.012774420439279,3.54456678525108,9.26156185630432,1.4092786755451676,0.2525208736356795,,,,,,
TORIN-2,279,0.40729591452537367,0.2713484299234158,0.3205853060896,0.345153373690014,0.6643833174445958,0.05833352157058319,,,,,,
PP-1,272,3.2348550427147265,1.7604146840683221,2.14677788197821,2.74282390147504,1.077252994323916,0.28154614489726904,,,,,,
"L-798,106",270,428.43149394855163,5854.376519174952,1.46721555330906,2.32313820855941,0.985627916319287,0.23696587825203266,,,,,,
DESOXYCORTONE,261,776.8564233245348,7597.624964275715,1.69940558409394,6.65717314095558,1.1765320785324884,0.2903913348667071,,,,,,
CYCLOCYTIDINE,277,0.5389024456980642,0.5319620711868311,0.3959828444038155,0.4085328912779175,0.7372438977909438,0.14586243412224775,,,,,,
STF-118804,278,0.4408412299745575,0.22930150783681325,0.07329067338667278,0.406802956489468,0.6955506989060039,0.08103756439296037,,,,,,
SECURININE,267,7.173198854269154,2.198268216742044,2.614589900650641,7.16965837023611,1.2817881922426477,0.22610104842103848,,,,,,
NMS-873,279,0.49227581955149735,0.5223062366459736,0.31698751420741494,0.376773052725222,0.6701001522224518,0.07297171740237603,,,,,,
SC-144,273,1.215764095030824,1.118268780364741,0.823769620720422,0.881486410386037,0.9475614401930902,0.2677516865427811,,,,,,
KY02111,252,,,,,1.5470924338637588,0.23117641498131644,,,,,,
BNTX,277,2.2581843102130508,1.2543783267001716,1.0989158924120024,2.1393053659674504,0.8458045962473877,0.09287658816031846,,,,,,
WHI-P154,272,2.9104949235629936,2.1089832261682138,1.2874209021488099,2.32412807623223,1.0776462979775019,0.25822990677656915,,,,,,
RO-04-5595,263,3.982847895173,2.7983044777512034,2.9593952402836803,2.67814220832215,1.2744245487118813,0.2865530301573425,,,,,,
PSB-1115,258,3.70524867712983,2.436920647125867,2.2408182376351427,2.821089736345315,1.3435752381515687,0.27526130592151776,,,,,,
RI-1,258,6.353156093186663,2.391844403292151,3.72370824205161,7.172222443585495,1.2235542002555997,0.19930162876073287,,,,,,
SMI-4A,262,2.064145165766996,1.5642356653728702,0.8076002064868648,1.702288624608555,1.1523016972585751,0.21867772418913112,,,,,,
VS-4718,271,3.2692177606687296,1.7851372302565323,1.773359260997215,3.1381701890066,1.010287927907754,0.23457464862171123,,,,,,
PF-4981517,267,2.7189512793205566,2.145271371282228,2.0852966663018,2.11283819521017,1.0604716546217834,0.22398411738891677,,,,,,
BAY-11-7082,269,4.431909369236467,1.7113530411803923,2.7044927764415903,4.28088606068265,0.9165622231937149,0.05829135315539292,,,,,,
AS-1949490,264,6.0965537330526685,4.035378765196955,3.42855816348213,5.952368639296505,1.0725272686182776,0.172371743240465,,,,,,
ETHACRIDINE-LACTATE-MONOHYDRATE,273,7877.973978518829,111638.20747040035,3.40889108211976,3.09295221062186,0.9594223966045321,0.18727255952960123,,,,,,
3'-FLUOROBENZYLSPIPERONE,240,24.77075201934568,159.34108061788197,3.4471484385094704,6.09658820549119,1.0816982049597599,0.1811626383943497,,,,,,
10-HYDROXYCAMPTOTHECIN,279,0.030868463942774687,0.16747421890902395,0.008734142053925949,0.0069510248100742,0.2864589464592311,0.11844383485465783,,,,,,
NVP-TAE226,278,0.44710274933047317,0.4377369779150845,0.30131862844299107,0.318569973457049,0.6737001572355733,0.0991550138590034,,,,,,
RS-16566,274,4.8131792803345546,1.545293095326659,2.1841954323397346,4.61704457647329,0.9608466518109681,0.11474997967056204,,,,,,
CILOSTAMIDE,274,4.744676664042624,2.11192237430571,2.8941326192250103,4.38680733396693,1.062703813312768,0.19516745197365978,,,,,,
CCG-50014,274,950047796.8315537,15552952700.462042,1.1939800501093878,2.0202396697832103,0.8352025994068193,0.07478142852358174,,,,,,
MORIN,232,0.811008922732037,,0.0,0.811008922732037,1.409307213930989,0.2371148824053592,,,,,,
GDC-0879,243,4.996944871971645,2.6895408368650613,3.9650978627124553,5.884209256969055,1.3731130464936785,0.4453862341073764,,,,,,
SB-218795,264,2.9545761769261083,1.4720269013685756,1.6827308191916748,2.72598225180431,0.9676984111683083,0.22465678900475894,,,,,,
PP-2,245,3.272497097570196,1.7656212663903272,2.34192759128757,2.99699322611221,0.9979641393008237,0.2857751303150165,,,,,,
1-NAPHTHYL-PP1,265,2.0784438465079855,0.980982213260058,0.9142084995069799,1.966049629732125,0.9037714717369733,0.2110594344263723,,,,,,
HOMOQUINOLINIC-ACID,255,74.24450044929114,520.5678309943871,4.1879963816694445,6.70235183443574,1.2970971401746263,0.3067777362601923,,,,,,
ATENOLOL-(-),234,6.215020052712497,3.7890955187933364,3.7357134631607947,5.48318239157088,1.4393606186730448,0.29320188501419153,,,,,,
KYNURENIC-ACID,256,5.137695885836045,3.13532798756231,2.9971428881589,4.05309274091945,1.2958382648590794,0.2857495853250355,,,,,,
"MNS-(3,4-METHYLENEDIOXY-NITROSTYRENE)",268,4.912717647797075,2.5603975997594195,2.404912356557247,4.833922072499975,0.9351206620776497,0.1035370990937845,,,,,,
SAR131675,266,2.892536309542108,1.4981557737835345,1.4599508631307074,2.513261764210665,1.035272857038468,0.30726292703471525,,,,,,
HA14-1,268,5.011893115782128,11.970455212190378,2.6628265679087773,4.1652803132653,0.9108671904799842,0.08024547656823611,,,,,,
SB-657510,262,3.9178130657511385,2.181128040145283,3.6696612987543653,3.4584074088259698,1.1169907184016983,0.2707263804636328,,,,,,
MPI-0479605,271,0.13561170457601895,0.5000836059026197,0.02735941671060903,0.02661524320893155,0.5769897875935744,0.21684821748318583,,,,,,
SID-7969543,253,5.482517902434307,1.72135700562027,2.0286792780865497,5.758947538887995,1.0880872817516292,0.2553747134890078,,,,,,
NSC-3852,268,2.0964760847823944,1.1382498465712807,0.8664770046913226,1.934576432531475,0.9057469100941956,0.20170485081334746,,,,,,
JNJ-16259685,240,,,,,1.4262351045552042,0.2272143826039874,,,,,,
K-858,271,0.7274161341426044,0.4540529643208637,0.26739842874847325,0.580139080910608,0.7708715699745826,0.135338456606532,,,,,,
TRICHOSTATIN-A,271,0.19357363278180195,0.14950020326457433,0.07306693376548001,0.14646129803308,0.5779812588534025,0.06038117221437052,,,,,,
4-METHYLHISTAMINE,241,6.573690816335422e-05,9.056178172664377e-05,6.403684997524578e-05,6.573690816335422e-05,1.3951692827343427,0.3084492923748603,,,,,,
ZLN005,250,4.703646210217866,2.859260999232522,2.07364458127471,3.85409232992254,1.3128916767028938,0.33071901193944964,,,,,,
2'-MECCPA,251,2.9335505160925837,1.6924357171340019,2.013423322937995,2.47827552110785,1.3620114179887572,0.3467115561311824,,,,,,
DOMIPHEN,266,2.926861585274183,1.4182894843506484,1.1188737361719605,2.74738537418566,0.934327327689774,0.2080086908696754,,,,,,
SCH-58261,249,3.8426634336390997,2.9158984953750577,3.5104974526026647,2.87627241848969,1.2507875161000248,0.25322366909917465,,,,,,
GSK1838705A,253,3.749477393335832,1.9904208805855925,2.39063326352793,3.2401962524832,1.0264029074460754,0.21320849837211606,,,,,,
Y-320,254,3.1227848246305716,3.670454493908669,3.812433281927814,1.832056512323245,1.1418861162854081,0.3255280976825736,,,,,,
CHIR-124,270,0.7368476924609081,0.7385640323955008,0.819056489782505,0.5139900994155425,0.6990957752729479,0.13509742904954927,,,,,,
TETRAMETHYLTHIURAM-MONOSULFIDE,270,1.7284650319273247,1.2381757557476818,1.111386622250813,1.55156134644392,0.8617312324174106,0.1645409101729176,,,,,,
NEXTURASTAT-A,260,4.520253063086639,2.54175998029475,2.8470705405522305,3.9120353852326097,1.1673723741346966,0.2515092553220358,,,,,,
A-674563,271,1.430187928839775,0.8958964802973941,1.147255001216493,1.28156721193357,0.7905952456438197,0.07268004034560824,,,,,,
GAMMA-AMINOBUTYRIC-ACID,241,8.097517380217052,7.160536307405203,4.21735443415559,7.06802315350153,1.3749126248798769,0.2673130267447551,,,,,,
STEMREGENIN-1,228,15.184858581556412,37.05077330837789,7.094751366387798,7.125310626526545,1.1887922696614455,0.25704102566729187,,,,,,
A61603,268,2.3222450167331425,11.761830844068445,0.7963387125442998,1.42346907917617,0.8513948933630219,0.14132068550917623,,,,,,
PD-173074,264,7.059224168251817,36.38047762646291,3.49851429388331,3.36763199958692,1.0317896296536309,0.23560044579530856,,,,,,
WZ-3146,269,1.625216643302595,0.5695726942603333,0.7174494770049602,1.608036285351185,0.8406620008092371,0.10989928447740814,,,,,,
JNJ-7706621,265,2.241909626086321,1.3721815618385877,1.15361793203143,2.02726249291641,0.8428122092745822,0.08372144764354775,,,,,,
DIPHENYLENEIODONIUM,271,0.21538530157995506,0.41483853288196476,0.15624639389803324,0.0873859884525043,0.5581691710989125,0.10142061234696582,,,,,,
ARCYRIAFLAVIN-A,276,2.0211183494131024,2.5078725803706527,1.5176782901415058,1.04185472490477,1.0402571488733094,0.20931054220258624,,,,,,
NVP-BVU972,269,4.8989336471891605,3.4295342816334995,6.547851453438061,4.41781790143056,1.2258380887201852,0.2423571526717057,,,,,,
GW-583340,282,3.6328243761843892,1.8868305244656276,3.0106854701352503,3.20047950235381,0.9551369957336299,0.201633635631931,,,,,,
ENDO-IWR-1,286,2.1315146031056247,1.0140296311988903,0.8183939779155174,2.006640377915385,0.9013663320557129,0.1624403898604714,,,,,,
JQ1-(+),273,1.9378192161660093,2.4992565534630007,1.7924840076258821,1.20305963938613,1.0769803004201042,0.35394834945353465,,,,,,
BI-D1870,272,6.071166662403432,2.222491044193939,3.455728312393415,6.740885933024741,1.210364728810025,0.23674084051719516,,,,,,
DMH1,271,6.614364688860713,4.3160698396273895,3.8595831818824937,6.282400913412324,1.2069308620101706,0.19641991802141742,,,,,,
GINKGOLIDE-A,277,4.1854961723074435,1.9746100758709522,2.34249476805343,3.64690330320108,1.0164015589016322,0.19769833444784157,,,,,,
4-(4-FLUOROBENZOYL)-1-(4-PHENYLBUTYL)-PIPERIDINE,278,4.20052271834359,3.5680251508273013,2.7318511772379246,3.27583333129176,1.140714026494197,0.2225427857967505,,,,,,
TG-101209,283,2.7000487067913492,1.687640892404606,1.014566057380207,2.29446687322299,0.895582552332682,0.13431431528526966,,,,,,
ONCRASIN-1,284,1.3528776348341114,1.1922366199171799,1.0461303214849607,1.05085756186829,0.8466052789048117,0.18175526670651304,,,,,,
K-RAS(G12C)-INHIBITOR-6,275,5.921817708303658,2.259441730712533,2.1302120677189125,5.983963911631175,1.0947342663278732,0.22001113335038902,,,,,,
CCMI,271,8.740829217076664,26.02792751903658,4.54039922251917,5.32399308311698,1.1286448252021435,0.1883707287702052,,,,,,
AC-264613,280,3.6008405408766158,2.177235784639624,2.544816830888265,3.278857626798325,0.9720082755104968,0.18903623124882749,,,,,,
TYRPHOSTIN-AG-494,252,,,,,1.301585027044999,0.18567274488485222,,,,,,
TYRPHOSTIN-AG-1478,286,0.8909725792704335,0.5321644186461989,0.557148496017835,0.764747919200999,0.7949247936453498,0.1318501267502033,,,,,,
TYRPHOSTIN-AG-99,286,1.8554790621666253,0.8997561589980222,1.0165145380473302,1.757679832475435,0.8591300466740667,0.12640561064802466,,,,,,
INH1,271,7.6095702203011495,2.086948749298972,2.4165797081821836,7.6793288367465244,1.2271049265717866,0.18908902124712085,,,,,,
BIX-01294,285,2.970410469988436,1.231468626523526,1.3208146702827697,2.71775678568827,0.8733161758328258,0.05063889701291038,,,,,,
ALEXIDINE,281,3.911605278161457,3.474892132360257,1.9065836312137052,3.2546921520990253,0.8970197421587663,0.07460740747872115,,,,,,
CCT128930,276,170.4875903868125,1821.652163001823,2.3094177642910276,3.635016583365505,1.0552148498893545,0.19680886366286723,,,,,,
SB-218078,281,1.3460748655471206,1.5723730828221376,1.2285733885994348,0.8540164617917335,0.8900335939011892,0.1687960350643883,,,,,,
CID-5458317,287,2.6442207208685056,1.8618434618578583,0.7847123002537351,2.3257768664157803,0.8610950064842735,0.0533195207185272,,,,,,
PD-198306,287,318132113642.07635,4566054817463.9375,1.8885867091328223,2.58145785549819,0.9202660866997208,0.14623147191200256,,,,,,
RIBITOL,274,11.012247201756178,52.39826449084226,3.95030650230764,4.58060184854494,1.0668626687967175,0.163028455078999,,,,,,
NSC-632839,283,3.6998248583518065,4.232533533903641,1.7940026912167104,2.90224149175,0.9317579815570154,0.14109196803484533,,,,,,
WAY-600,286,1.559256645317251,0.8664169638545266,1.3128336795674733,1.379625145537835,0.8237927221887617,0.09621857203333936,,,,,,
